Unnamed: 0,payload,label,len,pred,prob
6520,"</span> <span class=""reference-text""><cite class=""citation web"">post, washington. <a rel=""nofollow"" class=""external text"" href=""http://www.chicagotribune.com/bluesky/technology/ct-tech-titans-against-terminators-20151214-story.html"">""tech titans like elon musk are spending $1 billion to save you from terminators"" </a>. <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20160607121118/http://www.chicagotribune.com/bluesky/technology/ct-tech-titans-against-terminators-20151214-story.html"">archived </a> from the original on 7 june 2016. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.btitle=tech+titans+like+elon+musk+are+spending+$1+billion+to+save+you+from+terminators&rft.aulast=post&rft.aufirst=washington&rft_id=http://www.chicagotribune.com/bluesky/technology/ct-tech-titans-against-terminators-20151214-story.html&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,972,1,0.7248259862670189
6723,"<li>search for questions on the archives of the <a class=""reference external"" href=""https://groups.google.com/forum/#!forum/scrapy-users"">scrapy-users mailing list</a>.</li>",0,173,1,0.5034290301745009
6938,"<li><cite id=""citerefnorvig2012"" class=""citation web""><a href=""/wiki/peter_norvig"" title=""peter norvig"">norvig, peter </a> (25 june 2012). <a rel=""nofollow"" class=""external text"" href=""http://norvig.com/chomsky.html"">""on chomsky and the two cultures of statistical learning"" </a>. peter norvig. <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20141019223259/http://norvig.com/chomsky.html"">archived </a> from the original on 19 october 2014. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.btitle=on+chomsky+and+the+two+cultures+of+statistical+learning&rft.pub=peter+norvig&rft.date=2012-06-25&rft.aulast=norvig&rft.aufirst=peter&rft_id=http://norvig.com/chomsky.html&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,818,1,0.7381773878088089
6989,"</span>. dartmouth summer research conference on artificial intelligence – via std.com, pdf scanned copy of the original. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=conference&rft.btitle=an+inductive+inference+machine&rft.date=1956&rft.aulast=solomonoff&rft.aufirst=ray&rft_id=http://world.std.com/~rjs/indinf56.pdf&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,433,1,0.6403815978793891
7089,"<ul><li><cite class=""citation encyclopaedia""><a rel=""nofollow"" class=""external text"" href=""http://www.iep.utm.edu/art-inte"">""artificial intelligence"" </a>. <i><a href=""/wiki/internet_encyclopedia_of_philosophy"" title=""internet encyclopedia of philosophy"">internet encyclopedia of philosophy </a> </i>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=bookitem&rft.atitle=artificial+intelligence&rft.btitle=internet+encyclopedia+of+philosophy&rft_id=http://www.iep.utm.edu/art-inte&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,592,1,0.5629522613076045
7134,"</span>"" </a>. <i>bbc news </i>. <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20170126133849/http://www.bbc.co.uk/news/health-38717928"">archived </a> from the original on 26 january 2017<span class=""reference-accessdate"">. retrieved <span class=""nowrap"">26 january",0,293,1,0.5641617867682256
7468,"<li><cite id=""citerefwengmcclellandpentlandsporns2001"" class=""citation journal"">weng, j.; mcclelland; pentland, a.; sporns, o.; stockman, i.; sur, m.; thelen, e. (2001). <a rel=""nofollow"" class=""external text"" href=""http://www.cse.msu.edu/dl/sciencepaper.pdf"">""autonomous mental development by robots and animals"" </a> <span class=""cs1-format"">(pdf)",0,349,1,0.53486057762972
7738,"cCM</span>. archived from <a rel=""nofollow"" class=""external text"" href=""http://www.patternrecognition.co.za/publications/cvdwalt_data_characteristics_classifiers.pdf"">the original </a> <span class=""cs1-format"">(pdf)cCM",0,218,1,0.5026075450031091
7872,"<li><cite id=""citerefcnn2006"" class=""citation news""><a rel=""nofollow"" class=""external text"" href=""http://www.cnn.com/2006/tech/science/07/24/ai.bostrom/"">""ai set to exceed human brain power"" </a>. <i>cnn </i>. 26 july 2006. <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20080219001624/http://www.cnn.com/2006/tech/science/07/24/ai.bostrom/"">archived </a> from the original on 19 february 2008. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=cnn&rft.atitle=ai+set+to+exceed+human+brain+power&rft.date=2006-07-26&rft_id=http://www.cnn.com/2006/tech/science/07/24/ai.bostrom/&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,736,1,0.6766234471463001
7973,"<li><cite id=""citerefbrooks1990"" class=""citation journal""><a href=""/wiki/rodney_brooks"" title=""rodney brooks"">brooks, rodney </a> (1990). <a rel=""nofollow"" class=""external text"" href=""http://people.csail.mit.edu/brooks/papers/elephants.pdf"">""elephants don't play chess"" </a> <span class=""cs1-format"">(pdf)",0,305,1,0.556560970507083
8046,"xfyVGfree document hosting provided by <a href=""http://www.readthedocs.org"">read the docs</a>.xfyVG",0,99,1,0.45250717765361603
8063,"</span> <span class=""reference-text"">haşim sak, andrew senior, kanishka rao, françoise beaufays and johan schalkwyk (september 2015): <a rel=""nofollow"" class=""external text"" href=""http://googleresearch.blogspot.ch/2015/09/google-voice-search-faster-and-more.html"">google voice search: faster and more accurate. </a> <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20160309191532/http://googleresearch.blogspot.ch/2015/09/google-voice-search-faster-and-more.html"">archived </a> 9 march 2016 at the <a href=""/wiki/wayback_machine"" title=""wayback machine"">wayback machine </a>",0,599,1,0.8019220764167687
8182,"<li>search for questions on the archives of the <a class=""reference external"" href=""https://groups.google.com/forum/#!forum/scrapy-users"">scrapy-users mailing list</a>.</li>",0,173,1,0.5034290301745009
8341,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=unknown&rft.jtitle=cnet&rft.atitle=getting+machines+to+think+like+us&rft.date=2006-07-03&rft.aulast=skillings&rft.aufirst=jonathan&rft_id=http://news.cnet.com/getting-machines-to-think-like-us/2008-11394_3-6090207.html&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,391,1,0.5428405485285713
8377,"</span> <span class=""reference-text""><cite class=""citation web"">brooks, rodney (10 november 2014). <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20141112130954/http://www.rethinkrobotics.com/artificial-intelligence-tool-threat/"">""artificial intelligence is a tool, not a threat"" </a>. archived from <a rel=""nofollow"" class=""external text"" href=""http://www.rethinkrobotics.com/artificial-intelligence-tool-threat/"">the original </a> on 12 november 2014. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.btitle=artificial+intelligence+is+a+tool,+not+a+threat&rft.date=2014-11-10&rft.aulast=brooks&rft.aufirst=rodney&rft_id=http://www.rethinkrobotics.com/artificial-intelligence-tool-threat/&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,840,1,0.7335623689851222
8659,"<li><cite id=""citerefedelman2007"" class=""citation web""><a href=""/wiki/gerald_edelman"" title=""gerald edelman"">edelman, gerald </a> (23 november 2007). <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20091008184132/http://lis.epfl.ch/resources/podcast/2007/11/gerald-edelman-neural-darwinism-and.html"">""gerald edelman – neural darwinism and brain-based devices"" </a>. talking robots. archived from <a rel=""nofollow"" class=""external text"" href=""http://lis.epfl.ch/resources/podcast/2007/11/gerald-edelman-neural-darwinism-and.html"">the original </a> on 8 october 2009. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.btitle=gerald+edelman+–+neural+darwinism+and+brain-based+devices&rft.pub=talking+robots&rft.date=2007-11-23&rft.aulast=edelman&rft.aufirst=gerald&rft_id=http://lis.epfl.ch/resources/podcast/2007/11/gerald-edelman-neural-darwinism-and.html&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,1003,1,0.6567262632771743
8685,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.btitle=ai@50:+ai+past,+present,+future&rft.place=dartmouth+college&rft.date=2006&rft.aulast=maker&rft.aufirst=meg+houston&rft_id=http://www.engagingexperience.com/2006/07/ai50_ai_past_pr.html&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,373,1,0.5968001576322862
8996,"<li><cite id=""citerefbuchanan2005"" class=""citation journal"">buchanan, bruce g. (2005). <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20070926023314/http://www.aaai.org/aitopics/assets/pdf/aimag26-04-016.pdf"">""a (very) brief history of artificial intelligence"" </a> <span class=""cs1-format"">(pdf)",0,323,1,0.6006143649119505
9325,"</span> <span class=""reference-text""><cite class=""citation web""><a rel=""nofollow"" class=""external text"" href=""http://social.techcrunch.com/2019/05/03/china-smart-city-exposed/"">""security lapse exposed a chinese smart city surveillance system"" </a>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.btitle=security+lapse+exposed+a+chinese+smart+city+surveillance+system&rft_id=http://social.techcrunch.com/2019/05/03/china-smart-city-exposed/&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,565,1,0.6658090015797321
9342,"</span> <span class=""reference-text""><a href=""/w/index.php?title=steven_horst&action=edit&redlink=1"" class=""new"" title=""steven horst (page does not exist)"">horst, steven </a>, (2005) <a rel=""nofollow"" class=""external text"" href=""http://plato.stanford.edu/entries/computational-mind/"">""the computational theory of mind"" </a> in <i>the stanford encyclopedia of philosophy </i>",0,374,1,0.44322732813862603
9344,"</span>. <i>georgetown.edu </i>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=unknown&rft.jtitle=georgetown.edu&rft.atitle=artificial+intelligence:+an+introduction,+p.+37&rft.aulast=maloof&rft.aufirst=mark&rft_id=http://people.cs.georgetown.edu/~maloof/cosc270.f17/cosc270-intro-handout.pdf&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,409,1,0.5182836153237433
9406,"</span> <span class=""reference-text""><cite class=""citation web""><a rel=""nofollow"" class=""external text"" href=""http://thebulletin.org/artificial-intelligence-really-existential-threat-humanity8577"">""is artificial intelligence really an existential threat to humanity?"" </a>. <i>bulletin of the atomic scientists </i>. 9 august 2015. <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20151030054330/http://thebulletin.org/artificial-intelligence-really-existential-threat-humanity8577"">archived </a> from the original on 30 october 2015<span class=""reference-accessdate"">. retrieved <span class=""nowrap"">30 october",0,636,1,0.5280721171037132
9531,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=autoweek&rft.atitle=don't+worry:+autonomous+cars+aren't+coming+tomorrow+(or+next+year)&rft.date=2016&rft_id=http://autoweek.com/article/technology/fully-autonomous-vehicles-are-more-decade-down-road&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,390,1,0.5515466337242271
9660,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=fortune&rft.atitle=why+deep+learning+is+suddenly+changing+your+life&rft.date=2016&rft_id=http://fortune.com/ai-artificial-intelligence-deep-machine-learning/&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,349,1,0.6167782737015053
9707,"<li><cite id=""citerefpolilangdonmcphee2008"" class=""citation book"">poli, r.; langdon, w. b.; mcphee, n. f. (2008). <a rel=""nofollow"" class=""external text"" href=""http://www.gp-field-guide.org.uk/""><i>a field guide to genetic programming </i> </a>. lulu.com. <a href=""/wiki/international_standard_book_number"" title=""international standard book number"">isbn </a> <a href=""/wiki/special:booksources/978-1-4092-0073-4"" title=""special:booksources/978-1-4092-0073-4""><bdi>978-1-4092-0073-4 </bdi> </a> – via gp-field-guide.org.uk. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=book&rft.btitle=a+field+guide+to+genetic+programming&rft.pub=lulu.com&rft.date=2008&rft.isbn=978-1-4092-0073-4&rft.aulast=poli&rft.aufirst=r.&rft.au=langdon,+w.+b.&rft.au=mcphee,+n.+f.&rft_id=http://www.gp-field-guide.org.uk/&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,910,1,0.6826498390446112
10057,"<li><cite id=""citerefhowe1994"" class=""citation web"">howe, j. (november 1994). <a rel=""nofollow"" class=""external text"" href=""http://www.inf.ed.ac.uk/about/aihistory.html"">""artificial intelligence at edinburgh university: a perspective"" </a><span class=""reference-accessdate"">. retrieved <span class=""nowrap"">30 august",0,316,1,0.5565926955363533
10138,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.btitle=a+proposal+for+the+dartmouth+summer+research+project+on+artificial+intelligence&rft.date=1955&rft.aulast=mccarthy&rft.aufirst=john&rft.au=minsky,+marvin&rft.au=rochester,+nathan&rft.au=shannon,+claude&rft_id=http://www-formal.stanford.edu/jmc/history/dartmouth/dartmouth.html&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,464,1,0.4064345851546125
10258,"</span> <span class=""reference-text""><cite class=""citation news""><a rel=""nofollow"" class=""external text"" href=""http://fortune.com/ai-artificial-intelligence-deep-machine-learning/"">""why deep learning is suddenly changing your life"" </a>. <i>fortune </i>. 2016<span class=""reference-accessdate"">. retrieved <span class=""nowrap"">12 march",0,335,1,0.5023193426023996
10324,"</span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:templatestyles:r935243608""/> see also <a rel=""nofollow"" class=""external text"" href=""http://consc.net/papers/facing.html"">this link </a>",0,197,1,0.6927920318327695
10472,"</span> <span class=""reference-text""><a rel=""nofollow"" class=""external text"" href=""http://news.bbc.co.uk/2/hi/business/1481339.stm"">robots beat humans in trading battle. </a> <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20090909001249/http://news.bbc.co.uk/2/hi/business/1481339.stm"">archived </a> 9 september 2009 at the <a href=""/wiki/wayback_machine"" title=""wayback machine"">wayback machine </a> bbc.com (8 august 2001)",0,451,1,0.7003138074732905
10475,"</span> on 18 january 2013. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=international+journal+of+information+technology+and+knowledge+management&rft.atitle=artificial+intelligence+–+man+or+machine&rft.volume=4&rft.issue=1&rft.pages=173-176&rft.date=2011&rft.aulast=rajani&rft.aufirst=sandeep&rft_id=http://www.csjournals.com/ijitkm/pdf 4-1/35.sandeep rajani.pdf&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,500,1,0.46040923016590374
10781,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=bookitem&rft.atitle=minds,+machines+and+gödel&rft.btitle=minds+and+machines&rft.date=1961&rft.aulast=lucas&rft.aufirst=john&rft_id=http://users.ox.ac.uk/~jrlucas/godel/mmg.html&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,346,1,0.7694940818512747
10866,"</span> <span class=""reference-text""><cite class=""citation journal""><a href=""/wiki/charles_t._rubin"" title=""charles t. rubin"">rubin, charles </a> (spring 2003). <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20120611115223/http://www.thenewatlantis.com/publications/artificial-intelligence-and-human-nature"">""artificial intelligence and human nature"" </a>. <i>the new atlantis </i>. <b>1 </b>: 88–100. archived from <a rel=""nofollow"" class=""external text"" href=""http://www.thenewatlantis.com/publications/artificial-intelligence-and-human-nature"">the original </a> on 11 june 2012. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=the+new+atlantis&rft.atitle=artificial+intelligence+and+human+nature&rft.ssn=spring&rft.volume=1&rft.pages=88-100&rft.date=2003&rft.aulast=rubin&rft.aufirst=charles&rft_id=http://www.thenewatlantis.com/publications/artificial-intelligence-and-human-nature&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,1047,1,0.7264307426493709
10875,"tHeRjO<li><cite id=""citerefshapiro1992"" class=""citation book"">shapiro, stuart c. (1992). ""artificial intelligence"". in shapiro, stuart c. (ed.). <a rel=""nofollow"" class=""external text"" href=""http://www.cse.buffalo.edu/~shapiro/papers/ai.pdf""><i>encyclopedia of artificial intelligence </i> </a> <span class=""cs1-format"">(pdf)tHeRjO",0,331,1,0.5502477755987549
10961,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=science&rft.atitle=what+can+machine+learning+do?+workforce+implications&rft.pages=1530-1534&rft.date=2017-12-22&rft_id=info:doi/10.1126/science.aap8062&rft_id=info:bibcode/2017sci...358.1530b&rft.aulast=brynjolfsson&rft.aufirst=erik&rft.au=mitchell,+tom&rft_id=http://science.sciencemag.org/content/358/6370/1530&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,504,1,0.4619203291656821
11102,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=science&rft.atitle=artificial+intelligence+faces+reproducibility+crisis&rft.pages=725-726&rft.date=2018-02-16&rft_id=info:doi/10.1126/science.359.6377.725&rft_id=info:bibcode/2018sci...359..725h&rft.aulast=hutson&rft.aufirst=matthew&rft_id=http://science.sciencemag.org/content/359/6377/725&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,482,1,0.47770507110292293
11388,"</span> <span class=""reference-text""><cite class=""citation journal"">müller, vincent c.; bostrom, nick (2014). <a rel=""nofollow"" class=""external text"" href=""http://www.sophia.de/pdf/2014_pt-ai_polls.pdf"">""future progress in artificial intelligence: a poll among experts"" </a> <span class=""cs1-format"">(pdf)",0,305,1,0.5940014491022962
11434,"<li><cite id=""citerefsolomonoff1956"" class=""citation conference""><a href=""/wiki/ray_solomonoff"" title=""ray solomonoff"">solomonoff, ray </a> (1956). <a rel=""nofollow"" class=""external text"" href=""http://world.std.com/~rjs/indinf56.pdf""><i>an inductive inference machine </i> </a> <span class=""cs1-format"">(pdf)",0,308,1,0.6963146255947424
11642,"</span>. <i>ai magazine </i>: 53–60. archived from <a rel=""nofollow"" class=""external text"" href=""http://www.aaai.org/aitopics/assets/pdf/aimag26-04-016.pdf"">the original </a> <span class=""cs1-format"">(pdf)",0,205,1,0.4449682835752164
11982,"</span> from the original on 15 january 2016. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=ai+matters&rft.atitle=future+progress+in+artificial+intelligence:+a+poll+among+experts&rft.volume=1&rft.issue=1&rft.pages=9-11&rft.date=2014&rft_id=info:doi/10.1145/2639475.2639478&rft.aulast=müller&rft.aufirst=vincent+c.&rft.au=bostrom,+nick&rft_id=http://www.sophia.de/pdf/2014_pt-ai_polls.pdf&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,524,1,0.5132461317088631
12110,"<li><cite id=""citerefacm1998"" class=""citation web""><a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20071012025921/http://www.acm.org/class/1998/i.2.html"">""acm computing classification system: artificial intelligence"" </a>. <a href=""/wiki/association_for_computing_machinery"" title=""association for computing machinery"">acm </a>. 1998. archived from <a rel=""nofollow"" class=""external text"" href=""http://www.acm.org/class/1998/i.2.html"">the original </a> on 12 october 2007<span class=""reference-accessdate"">. retrieved <span class=""nowrap"">30 august",0,574,1,0.6602876657349391
12140,"<li><cite id=""citerefbach2008"" class=""citation encyclopaedia"">bach, joscha (2008). <a rel=""nofollow"" class=""external text"" href=""https://books.google.com/books?id=a_zr81z25z0c&pg=pa63"">""seven principles of synthetic intelligence"" </a>. in wang, pei; goertzel, ben; franklin, stan (eds.). <i>artificial general intelligence, 2008: proceedings of the first agi conference </i>. ios press. pp. 63–74. <a href=""/wiki/international_standard_book_number"" title=""international standard book number"">isbn </a> <a href=""/wiki/special:booksources/978-1-58603-833-5"" title=""special:booksources/978-1-58603-833-5""><bdi>978-1-58603-833-5 </bdi> </a>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=bookitem&rft.atitle=seven+principles+of+synthetic+intelligence&rft.btitle=artificial+general+intelligence,+2008:+proceedings+of+the+first+agi+conference&rft.pages=63-74&rft.pub=ios+press&rft.date=2008&rft.isbn=978-1-58603-833-5&rft.aulast=bach&rft.aufirst=joscha&rft_id=https://books.google.com/books?id=a_zr81z25z0c&pg=pa63&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,1123,1,0.4972447996963501
12434,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=cnn&rft.atitle=are+autonomous+robots+your+next+surgeons?&rft.date=2016-05-12&rft.au=senthilingam,+meera&rft_id=http://www.cnn.com/2016/05/12/health/robot-surgeon-bowel-operation/&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,370,1,0.5333470314232126
12534,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.btitle=kismet&rft.pub=mit+artificial+intelligence+laboratory,+humanoid+robotics+group&rft_id=http://www.ai.mit.edu/projects/humanoid-robotics-group/kismet/kismet.html&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,348,1,0.46551170068434594
12647,"</span> <span class=""reference-text""><a href=""/wiki/paul_werbos"" title=""paul werbos"">paul werbos </a> (1982). applications of advances in nonlinear sensitivity analysis. in system modeling and optimization (pp. 762–770). springer berlin heidelberg. <a rel=""nofollow"" class=""external text"" href=""http://werbos.com/neural/sensitivityifipseptember1981.pdf"">online </a> <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20160414055503/http://werbos.com/neural/sensitivityifipseptember1981.pdf"">archived </a> 14 april 2016 at the <a href=""/wiki/wayback_machine"" title=""wayback machine"">wayback machine </a>",0,625,1,0.690331988225039
12749,"</span>. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=unknown&rft.jtitle=fusion.net&rft.atitle=the+case+against+killer+robots,+from+a+guy+actually+working+on+artificial+intelligence&rft_id=http://fusion.net/story/54583/the-case-against-killer-robots-from-a-guy-actually-building-ai/&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,401,1,0.5252775801139992
12823,"<li><cite id=""citerefnewellsimon1976"" class=""citation journal""><a href=""/wiki/allen_newell"" title=""allen newell"">newell, allen </a>; <a href=""/wiki/herbert_a._simon"" title=""herbert a. simon"">simon, h. a. </a> (1976). <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20081007162810/http://www.rci.rutgers.edu/~cfs/472_html/ai_search/pss/pssh4.html"">""computer science as empirical inquiry: symbols and search"" </a>. <i>communications of the acm </i>. <b>19 </b> (3): 113–126. <a href=""/wiki/digital_object_identifier"" title=""digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1145/360018.360022"">10.1145/360018.360022 </a>. archived from <a rel=""nofollow"" class=""external text"" href=""http://www.rci.rutgers.edu/~cfs/472_html/ai_search/pss/pssh4.html"">the original </a> on 7 october 2008. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=communications+of+the+acm&rft.atitle=computer+science+as+empirical+inquiry:+symbols+and+search&rft.volume=19&rft.issue=3&rft.pages=113-126&rft.date=1976&rft_id=info:doi/10.1145/360018.360022&rft.aulast=newell&rft.aufirst=allen&rft.au=simon,+h.+a.&rft_id=http://www.rci.rutgers.edu/~cfs/472_html/ai_search/pss/pssh4.html&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,1363,1,0.5598020645621359
12848,"<li><cite class=""citation web""><a rel=""nofollow"" class=""external text"" href=""http://www-formal.stanford.edu/jmc/whatisai/node3.html"">""applications of ai"" </a>. <i>www-formal.stanford.edu </i><span class=""reference-accessdate"">. retrieved <span class=""nowrap"">25 september",0,271,1,0.5580564917093982
12852,"</span> <span class=""reference-text""><cite class=""citation journal""><a href=""/wiki/david_chalmers"" title=""david chalmers"">chalmers, david </a> (1995). <a rel=""nofollow"" class=""external text"" href=""http://www.imprint.co.uk/chalmers.html"">""facing up to the problem of consciousness"" </a>. <i><a href=""/wiki/journal_of_consciousness_studies"" title=""journal of consciousness studies"">journal of consciousness studies </a> </i>. <b>2 </b> (3): 200–219. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=journal+of+consciousness+studies&rft.atitle=facing+up+to+the+problem+of+consciousness&rft.volume=2&rft.issue=3&rft.pages=200-219&rft.date=1995&rft.aulast=chalmers&rft.aufirst=david&rft_id=http://www.imprint.co.uk/chalmers.html&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,857,1,0.5911583262011527
13036,"<li><cite class=""citation journal"">serenko, alexander (2010). <a rel=""nofollow"" class=""external text"" href=""http://www.aserenko.com/papers/joi_serenko_ai_journal_ranking_published.pdf"">""the development of an ai journal ranking based on the revealed preference approach"" </a> <span class=""cs1-format"">(pdf)",0,305,1,0.7193609555340013
13119,"</span> from the original on 9 august 2007. </cite><span title=""ctx_ver=z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.genre=article&rft.jtitle=robotics+and+autonomous+systems&rft.atitle=elephants+don't+play+chess&rft.volume=6&rft.issue=1–2&rft.pages=3-15&rft.date=1990&rft_id=//citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.588.7539&rft_id=info:doi/10.1016/s0921-8890(05)80025-9&rft.aulast=brooks&rft.aufirst=rodney&rft_id=http://people.csail.mit.edu/brooks/papers/elephants.pdf&rfr_id=info:sid/en.wikipedia.org:artificial+intelligence"" class=""z3988"">",0,565,1,0.46828164890824797
